ip_address,city_network,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,postal_code,latitude,longitude,accuracy_radius,continent_code,country_iso_code,subdivision_1_iso_code,subdivision_2_iso_code,metro_code,time_zone,is_in_european_union,asn_network,autonomous_system_number,is_tor_node
A:82.221.131.5,B:82.221.131.0/27,C:2629691,D:2629691,E:,F:0,G:,H:65.0000,I:-18.0000,J:200,K:EU,L:IS,M:,N:,O:,P:Atlantic/Reykjavik,Q:0,R:82.221.128.0/19,S:50613,T:1
A:35.0.127.52,B:35.0.96.0/19,C:4984247,D:6252001,E:,F:0,G:48104,H:42.2709,I:-83.7268,J:500,K:NA,L:US,M:MI,N:,O:505,P:America/Detroit,Q:0,R:35.0.0.0/14,S:36375,T:1
A:89.147.111.87,B:89.147.108.0/22,C:3413829,D:2629691,E:,F:0,G:101,H:64.1336,I:-21.8934,J:20,K:EU,L:IS,M:1,N:RKV,O:,P:Atlantic/Reykjavik,Q:0,R:89.147.108.0/22,S:44925,T:1
A:5.255.118.218,B:5.255.112.0/21,C:2756559,D:2750405,E:,F:0,G:8253,H:52.5378,I:5.6966,J:20,K:EU,L:NL,M:FL,N:,O:,P:Europe/Amsterdam,Q:1,R:5.255.96.0/19,S:60404,T:1
A:188.239.191.25,B:188.239.191.0/24,C:2756285,D:2921044,E:,F:0,G:6471,H:50.8897,I:6.0563,J:20,K:EU,L:NL,M:LI,N:,O:,P:Europe/Amsterdam,Q:1,R:188.239.191.0/24,S:206075,T:1
A:193.36.132.21,B:193.36.132.0/24,C:2756285,D:2921044,E:,F:0,G:6471,H:50.8897,I:6.0563,J:20,K:EU,L:NL,M:LI,N:,O:,P:Europe/Amsterdam,Q:1,R:193.36.132.0/24,S:206075,T:1
A:173.237.206.68,B:173.237.200.0/21,C:6252001,D:6252001,E:,F:0,G:,H:37.7510,I:-97.8220,J:1000,K:NA,L:US,M:,N:,O:,P:America/Chicago,Q:0,R:173.237.204.0/22,S:26527,T:1
A:176.58.121.177,B:176.58.96.0/19,C:2643743,D:6252001,E:,F:0,G:EC1N,H:51.5081,I:-0.1278,J:20,K:EU,L:GB,M:ENG,N:,O:,P:Europe/London,Q:0,R:176.58.96.0/19,S:63949,T:1
A:185.165.171.84,B:185.165.171.0/24,C:2629691,D:2629691,E:,F:0,G:,H:65.0000,I:-18.0000,J:200,K:EU,L:IS,M:,N:,O:,P:Atlantic/Reykjavik,Q:0,R:185.165.168.0/22,S:200651,T:1
A:80.94.92.92,B:80.94.92.0/25,C:798549,D:798549,E:,F:0,G:,H:45.9968,I:24.9970,J:200,K:EU,L:RO,M:,N:,O:,P:Europe/Bucharest,Q:1,R:80.94.92.0/23,S:47890,T:1
A:91.203.144.194,B:91.203.144.0/22,C:703845,D:690791,E:,F:0,G:50000,H:48.0663,I:33.4955,J:100,K:EU,L:UA,M:12,N:,O:,P:Europe/Kyiv,Q:0,R:91.203.144.0/22,S:45045,T:1
A:31.133.0.235,B:31.133.0.128/25,C:798544,D:798544,E:,F:0,G:,H:52.2394,I:21.0362,J:200,K:EU,L:PL,M:,N:,O:,P:Europe/Warsaw,Q:1,R:31.133.0.0/21,S:51290,T:1
A:5.255.125.196,B:5.255.124.0/22,C:2756559,D:2750405,E:,F:0,G:8253,H:52.5378,I:5.6966,J:20,K:EU,L:NL,M:FL,N:,O:,P:Europe/Amsterdam,Q:1,R:5.255.96.0/19,S:60404,T:1
A:124.198.131.108,B:124.198.131.0/24,C:5128581,D:2750405,E:,F:0,G:10118,H:40.7126,I:-74.0066,J:20,K:NA,L:US,M:NY,N:,O:501,P:America/New_York,Q:0,R:124.198.131.0/24,S:210558,T:1
A:108.61.189.136,B:108.61.188.0/23,C:2759794,D:6252001,E:,F:0,G:2031,H:52.3891,I:4.6563,J:20,K:EU,L:NL,M:NH,N:,O:,P:Europe/Amsterdam,Q:1,R:108.61.128.0/18,S:20473,T:1
A:95.211.244.28,B:95.211.240.0/21,C:2750405,D:2750405,E:,F:0,G:,H:52.3824,I:4.8995,J:100,K:EU,L:NL,M:,N:,O:,P:Europe/Amsterdam,Q:1,R:95.211.0.0/16,S:60781,T:1
A:23.184.48.78,B:23.184.48.0/24,C:5800870,D:6252001,E:,F:0,G:99019,H:47.6842,I:-117.1089,J:20,K:NA,L:US,M:WA,N:,O:881,P:America/Los_Angeles,Q:0,R:23.184.48.0/24,S:210630,T:1
A:193.32.162.96,B:193.32.162.0/24,C:798549,D:798549,E:,F:0,G:,H:45.9968,I:24.9970,J:200,K:EU,L:RO,M:,N:,O:,P:Europe/Bucharest,Q:1,R:193.32.162.0/24,S:47890,T:1
A:139.99.8.57,B:139.99.8.0/23,C:1880252,D:6251999,E:,F:0,G:08,H:1.2765,I:103.8444,J:20,K:AS,L:SG,M:,N:,O:,P:Asia/Singapore,Q:0,R:139.99.0.0/16,S:16276,T:1
A:172.104.182.84,B:172.104.160.0/19,C:1880252,D:6252001,E:,F:0,G:17,H:1.2872,I:103.8507,J:20,K:AS,L:SG,M:,N:,O:,P:Asia/Singapore,Q:0,R:172.104.128.0/18,S:63949,T:1
A:193.26.115.43,B:193.26.115.0/24,C:4164138,D:2750405,E:,F:0,G:33197,H:25.7701,I:-80.1928,J:20,K:NA,L:US,M:FL,N:,O:528,P:America/New_York,Q:0,R:193.26.115.0/24,S:23470,T:1
A:136.244.111.163,B:136.244.96.0/20,C:2759794,D:6252001,E:,F:0,G:2031,H:52.3891,I:4.6563,J:20,K:EU,L:NL,M:NH,N:,O:,P:Europe/Amsterdam,Q:1,R:136.244.64.0/18,S:20473,T:1
A:80.94.92.106,B:80.94.92.0/25,C:798549,D:798549,E:,F:0,G:,H:45.9968,I:24.9970,J:200,K:EU,L:RO,M:,N:,O:,P:Europe/Bucharest,Q:1,R:80.94.92.0/23,S:47890,T:1
A:185.40.4.20,B:185.40.4.0/24,C:3143244,D:3577718,E:,F:0,G:0031,H:59.9133,I:10.7389,J:20,K:EU,L:NO,M:03,N:,O:,P:Europe/Oslo,Q:0,R:185.40.4.0/24,S:200195,T:1
A:185.40.4.127,B:185.40.4.0/24,C:3143244,D:3577718,E:,F:0,G:0031,H:59.9133,I:10.7389,J:20,K:EU,L:NO,M:03,N:,O:,P:Europe/Oslo,Q:0,R:185.40.4.0/24,S:200195,T:1
A:107.174.146.25,B:107.174.144.0/21,C:5110629,D:6252001,E:,F:0,G:14205,H:42.8864,I:-78.8784,J:20,K:NA,L:US,M:NY,N:,O:514,P:America/New_York,Q:0,R:107.174.144.0/20,S:36352,T:1
A:93.99.104.40,B:93.99.104.0/22,C:3068799,D:3077311,E:,F:0,G:700 30,H:49.7967,I:18.2343,J:10,K:EU,L:CZ,M:80,N:806,O:,P:Europe/Prague,Q:1,R:93.99.0.0/16,S:16019,T:1
A:72.235.129.116,B:72.235.128.0/20,C:5856195,D:6252001,E:,F:0,G:96816,H:21.2891,I:-157.8028,J:5,K:NA,L:US,M:HI,N:,O:744,P:Pacific/Honolulu,Q:0,R:72.235.128.0/22,S:36149,T:1
A:195.47.238.90,B:195.47.238.0/24,C:2661886,D:2661886,E:,F:0,G:,H:59.3247,I:18.0560,J:500,K:EU,L:SE,M:,N:,O:,P:Europe/Stockholm,Q:1,R:195.47.238.0/24,S:30893,T:1
A:195.47.238.92,B:195.47.238.0/24,C:2661886,D:2661886,E:,F:0,G:,H:59.3247,I:18.0560,J:500,K:EU,L:SE,M:,N:,O:,P:Europe/Stockholm,Q:1,R:195.47.238.0/24,S:30893,T:1
A:190.103.179.98,B:190.103.179.0/24,C:3527646,D:3865483,E:,F:0,G:,H:19.4324,I:-99.1229,J:1000,K:NA,L:MX,M:CMX,N:,O:,P:America/Mexico_City,Q:0,R:190.103.176.0/22,S:263812,T:1
A:185.40.4.22,B:185.40.4.0/24,C:3143244,D:3577718,E:,F:0,G:0031,H:59.9133,I:10.7389,J:20,K:EU,L:NO,M:03,N:,O:,P:Europe/Oslo,Q:0,R:185.40.4.0/24,S:200195,T:1
A:82.221.139.190,B:82.221.138.0/23,C:2629691,D:2629691,E:,F:0,G:,H:65.0000,I:-18.0000,J:200,K:EU,L:IS,M:,N:,O:,P:Atlantic/Reykjavik,Q:0,R:82.221.128.0/19,S:50613,T:1
A:45.66.35.35,B:45.66.34.0/23,C:2759794,D:2750405,E:,F:0,G:1069,H:52.3591,I:4.7930,J:20,K:EU,L:NL,M:NH,N:,O:,P:Europe/Amsterdam,Q:1,R:45.66.35.0/24,S:61125,T:1
A:45.138.16.248,B:45.138.16.0/24,C:756135,D:2750405,E:,F:0,G:00-510,H:52.2299,I:21.0093,J:20,K:EU,L:PL,M:14,N:,O:,P:Europe/Warsaw,Q:1,R:45.138.16.0/24,S:210558,T:1
A:185.235.146.29,B:185.235.146.0/23,C:3017382,D:3017382,E:,F:0,G:,H:48.8582,I:2.3387,J:500,K:EU,L:FR,M:,N:,O:,P:Europe/Paris,Q:1,R:185.235.146.0/24,S:39405,T:1
A:88.80.26.3,B:88.80.16.0/20,C:2661886,D:2661886,E:,F:0,G:,H:59.3247,I:18.0560,J:500,K:EU,L:SE,M:,N:,O:,P:Europe/Stockholm,Q:1,R:88.80.16.0/20,S:33837,T:1
A:23.137.253.109,B:23.137.253.0/24,C:6252001,D:6252001,E:,F:0,G:,H:37.7510,I:-97.8220,J:1000,K:NA,L:US,M:,N:,O:,P:America/Chicago,Q:0,R:23.137.248.0/21,S:210630,T:1
A:209.141.45.81,B:209.141.32.0/19,C:5506956,D:6252001,E:,F:0,G:89119,H:36.1020,I:-115.1447,J:20,K:NA,L:US,M:NV,N:,O:839,P:America/Los_Angeles,Q:0,R:209.141.32.0/19,S:53667,T:1
A:146.59.231.4,B:146.59.224.0/19,C:3017382,D:3017382,E:,F:0,G:,H:48.8582,I:2.3387,J:500,K:EU,L:FR,M:,N:,O:,P:Europe/Paris,Q:1,R:146.59.0.0/16,S:16276,T:1
A:45.138.16.231,B:45.138.16.0/24,C:756135,D:2750405,E:,F:0,G:00-510,H:52.2299,I:21.0093,J:20,K:EU,L:PL,M:14,N:,O:,P:Europe/Warsaw,Q:1,R:45.138.16.0/24,S:210558,T:1
A:178.218.144.96,B:178.218.144.0/24,C:3173435,D:6252001,E:,F:0,G:20121,H:45.4722,I:9.1922,J:20,K:EU,L:IT,M:25,N:MI,O:,P:Europe/Rome,Q:1,R:178.218.144.0/24,S:212508,T:1
A:173.0.3.111,B:173.0.0.0/22,C:5308655,D:6252001,E:,F:0,G:85034,H:33.4413,I:-112.0421,J:20,K:NA,L:US,M:AZ,N:,O:753,P:America/Phoenix,Q:0,R:173.0.0.0/22,S:54702,T:1
A:23.137.253.254,B:23.137.253.0/24,C:6252001,D:6252001,E:,F:0,G:,H:37.7510,I:-97.8220,J:1000,K:NA,L:US,M:,N:,O:,P:America/Chicago,Q:0,R:23.137.248.0/21,S:210630,T:1
A:45.84.107.101,B:45.84.104.0/22,C:2661886,D:2661886,E:,F:0,G:,H:59.3247,I:18.0560,J:500,K:EU,L:SE,M:,N:,O:,P:Europe/Stockholm,Q:1,R:45.84.107.0/24,S:214503,T:1
A:93.99.104.18,B:93.99.104.0/22,C:3068799,D:3077311,E:,F:0,G:700 30,H:49.7967,I:18.2343,J:10,K:EU,L:CZ,M:80,N:806,O:,P:Europe/Prague,Q:1,R:93.99.0.0/16,S:16019,T:1
A:23.236.122.193,B:23.236.120.0/22,C:4744870,D:6252001,E:,F:0,G:20149,H:39.0469,I:-77.4903,J:20,K:NA,L:US,M:VA,N:,O:511,P:America/New_York,Q:0,R:23.236.120.0/22,S:21859,T:1
A:121.78.28.166,B:121.78.24.0/21,C:1835841,D:1835841,E:,F:0,G:,H:37.5112,I:126.9741,J:200,K:AS,L:KR,M:,N:,O:,P:Asia/Seoul,Q:0,R:121.78.28.0/24,S:21859,T:1
A:198.98.57.74,B:198.98.48.0/20,C:5139568,D:6252001,E:,F:0,G:10311,H:40.6063,I:-74.1774,J:20,K:NA,L:US,M:NY,N:,O:501,P:America/New_York,Q:0,R:198.98.48.0/20,S:53667,T:1
A:93.95.231.14,B:93.95.230.0/23,C:2629691,D:2629691,E:,F:0,G:,H:65.0000,I:-18.0000,J:200,K:EU,L:IS,M:,N:,O:,P:Atlantic/Reykjavik,Q:0,R:93.95.224.0/21,S:44925,T:1
A:198.98.62.158,B:198.98.48.0/20,C:5139568,D:6252001,E:,F:0,G:10311,H:40.6063,I:-74.1774,J:20,K:NA,L:US,M:NY,N:,O:501,P:America/New_York,Q:0,R:198.98.48.0/20,S:53667,T:1
A:152.53.53.243,B:152.53.53.240/28,C:2782113,D:2782113,E:,F:0,G:,H:48.2048,I:16.3801,J:200,K:EU,L:AT,M:,N:,O:,P:Europe/Vienna,Q:1,R:152.53.52.0/22,S:214996,T:1
A:45.84.107.222,B:45.84.104.0/22,C:2661886,D:2661886,E:,F:0,G:,H:59.3247,I:18.0560,J:500,K:EU,L:SE,M:,N:,O:,P:Europe/Stockholm,Q:1,R:45.84.107.0/24,S:214503,T:1
A:45.84.107.55,B:45.84.104.0/22,C:2661886,D:2661886,E:,F:0,G:,H:59.3247,I:18.0560,J:500,K:EU,L:SE,M:,N:,O:,P:Europe/Stockholm,Q:1,R:45.84.107.0/24,S:214503,T:1
A:45.84.107.74,B:45.84.104.0/22,C:2661886,D:2661886,E:,F:0,G:,H:59.3247,I:18.0560,J:500,K:EU,L:SE,M:,N:,O:,P:Europe/Stockholm,Q:1,R:45.84.107.0/24,S:214503,T:1
A:45.84.107.172,B:45.84.104.0/22,C:2661886,D:2661886,E:,F:0,G:,H:59.3247,I:18.0560,J:500,K:EU,L:SE,M:,N:,O:,P:Europe/Stockholm,Q:1,R:45.84.107.0/24,S:214503,T:1
A:45.84.107.47,B:45.84.104.0/22,C:2661886,D:2661886,E:,F:0,G:,H:59.3247,I:18.0560,J:500,K:EU,L:SE,M:,N:,O:,P:Europe/Stockholm,Q:1,R:45.84.107.0/24,S:214503,T:1
A:45.84.107.33,B:45.84.104.0/22,C:2661886,D:2661886,E:,F:0,G:,H:59.3247,I:18.0560,J:500,K:EU,L:SE,M:,N:,O:,P:Europe/Stockholm,Q:1,R:45.84.107.0/24,S:214503,T:1
A:185.247.184.105,B:185.247.184.0/24,C:3174618,D:2017370,E:,F:0,G:24030,H:45.6689,I:9.5023,J:20,K:EU,L:IT,M:25,N:,O:,P:Europe/Rome,Q:1,R:185.247.184.0/24,S:215540,T:1
A:104.254.90.195,B:104.254.90.0/24,C:6167865,D:6251999,E:,F:0,G:M5A,H:43.6547,I:-79.3623,J:20,K:NA,L:CA,M:ON,N:,O:,P:America/Toronto,Q:0,R:104.254.90.0/24,S:32489,T:1
A:176.65.149.87,B:176.65.148.0/22,C:2750405,D:2921044,E:,F:0,G:,H:52.3824,I:4.8995,J:100,K:EU,L:NL,M:,N:,O:,P:Europe/Amsterdam,Q:1,R:176.65.148.0/22,S:51396,T:1
A:205.185.116.215,B:205.185.112.0/20,C:5506956,D:6252001,E:,F:0,G:89119,H:36.1020,I:-115.1447,J:20,K:NA,L:US,M:NV,N:,O:839,P:America/Los_Angeles,Q:0,R:205.185.112.0/20,S:53667,T:1
A:176.65.149.88,B:176.65.148.0/22,C:2750405,D:2921044,E:,F:0,G:,H:52.3824,I:4.8995,J:100,K:EU,L:NL,M:,N:,O:,P:Europe/Amsterdam,Q:1,R:176.65.148.0/22,S:51396,T:1
A:193.237.221.228,B:193.237.220.0/22,C:2634549,D:2635167,E:,F:0,G:HA9,H:51.5538,I:-0.3102,J:200,K:EU,L:GB,M:ENG,N:BEN,O:,P:Europe/London,Q:0,R:193.237.0.0/16,S:5378,T:1
A:198.98.57.151,B:198.98.48.0/20,C:5139568,D:6252001,E:,F:0,G:10311,H:40.6063,I:-74.1774,J:20,K:NA,L:US,M:NY,N:,O:501,P:America/New_York,Q:0,R:198.98.48.0/20,S:53667,T:1
A:205.185.113.8,B:205.185.112.0/20,C:5506956,D:6252001,E:,F:0,G:89119,H:36.1020,I:-115.1447,J:20,K:NA,L:US,M:NV,N:,O:839,P:America/Los_Angeles,Q:0,R:205.185.112.0/20,S:53667,T:1
A:209.141.45.141,B:209.141.32.0/19,C:5506956,D:6252001,E:,F:0,G:89119,H:36.1020,I:-115.1447,J:20,K:NA,L:US,M:NV,N:,O:839,P:America/Los_Angeles,Q:0,R:209.141.32.0/19,S:53667,T:1
A:83.217.9.73,B:83.217.9.0/24,C:745044,D:2017370,E:,F:0,G:34134,H:41.0019,I:28.9645,J:20,K:AS,L:TR,M:34,N:,O:,P:Europe/Istanbul,Q:0,R:83.217.9.0/24,S:215540,T:1
A:37.77.56.238,B:37.77.56.0/24,C:588409,D:2750405,E:,F:0,G:76911,H:59.4381,I:24.7369,J:20,K:EU,L:EE,M:37,N:784,O:,P:Europe/Tallinn,Q:1,R:37.77.56.0/24,S:206804,T:1
A:176.65.148.3,B:176.65.148.0/22,C:2750405,D:2921044,E:,F:0,G:,H:52.3824,I:4.8995,J:100,K:EU,L:NL,M:,N:,O:,P:Europe/Amsterdam,Q:1,R:176.65.148.0/22,S:51396,T:1
A:176.65.149.96,B:176.65.148.0/22,C:2750405,D:2921044,E:,F:0,G:,H:52.3824,I:4.8995,J:100,K:EU,L:NL,M:,N:,O:,P:Europe/Amsterdam,Q:1,R:176.65.148.0/22,S:51396,T:1
A:195.47.238.176,B:195.47.238.0/24,C:2661886,D:2661886,E:,F:0,G:,H:59.3247,I:18.0560,J:500,K:EU,L:SE,M:,N:,O:,P:Europe/Stockholm,Q:1,R:195.47.238.0/24,S:30893,T:1
A:195.47.238.91,B:195.47.238.0/24,C:2661886,D:2661886,E:,F:0,G:,H:59.3247,I:18.0560,J:500,K:EU,L:SE,M:,N:,O:,P:Europe/Stockholm,Q:1,R:195.47.238.0/24,S:30893,T:1
A:209.141.40.68,B:209.141.32.0/19,C:5506956,D:6252001,E:,F:0,G:89119,H:36.1020,I:-115.1447,J:20,K:NA,L:US,M:NV,N:,O:839,P:America/Los_Angeles,Q:0,R:209.141.32.0/19,S:53667,T:1
A:205.185.121.177,B:205.185.112.0/20,C:5506956,D:6252001,E:,F:0,G:89119,H:36.1020,I:-115.1447,J:20,K:NA,L:US,M:NV,N:,O:839,P:America/Los_Angeles,Q:0,R:205.185.112.0/20,S:53667,T:1
A:209.141.34.15,B:209.141.32.0/19,C:5506956,D:6252001,E:,F:0,G:89119,H:36.1020,I:-115.1447,J:20,K:NA,L:US,M:NV,N:,O:839,P:America/Los_Angeles,Q:0,R:209.141.32.0/19,S:53667,T:1
A:209.141.58.254,B:209.141.32.0/19,C:5506956,D:6252001,E:,F:0,G:89119,H:36.1020,I:-115.1447,J:20,K:NA,L:US,M:NV,N:,O:839,P:America/Los_Angeles,Q:0,R:209.141.32.0/19,S:53667,T:1
A:109.104.153.22,B:109.104.153.0/24,C:2759794,D:6251999,E:,F:0,G:1012,H:52.3716,I:4.8883,J:20,K:EU,L:NL,M:NH,N:,O:,P:Europe/Amsterdam,Q:1,R:109.104.152.0/22,S:136258,T:1
A:185.150.28.13,B:185.150.28.0/22,C:2658434,D:2658434,E:,F:0,G:,H:47.1449,I:8.1551,J:100,K:EU,L:CH,M:,N:,O:,P:Europe/Zurich,Q:0,R:185.150.28.0/22,S:59891,T:1
A:185.40.4.121,B:185.40.4.0/24,C:3143244,D:3577718,E:,F:0,G:0031,H:59.9133,I:10.7389,J:20,K:EU,L:NO,M:03,N:,O:,P:Europe/Oslo,Q:0,R:185.40.4.0/24,S:200195,T:1
A:45.84.107.17,B:45.84.104.0/22,C:2661886,D:2661886,E:,F:0,G:,H:59.3247,I:18.0560,J:500,K:EU,L:SE,M:,N:,O:,P:Europe/Stockholm,Q:1,R:45.84.107.0/24,S:214503,T:1
A:45.84.107.97,B:45.84.104.0/22,C:2661886,D:2661886,E:,F:0,G:,H:59.3247,I:18.0560,J:500,K:EU,L:SE,M:,N:,O:,P:Europe/Stockholm,Q:1,R:45.84.107.0/24,S:214503,T:1
A:45.84.107.128,B:45.84.104.0/22,C:2661886,D:2661886,E:,F:0,G:,H:59.3247,I:18.0560,J:500,K:EU,L:SE,M:,N:,O:,P:Europe/Stockholm,Q:1,R:45.84.107.0/24,S:214503,T:1
A:31.44.238.25,B:31.44.224.0/20,C:2663536,D:2661886,E:,F:0,G:352 62,H:56.8746,I:14.8124,J:50,K:EU,L:SE,M:G,N:,O:,P:Europe/Stockholm,Q:1,R:31.44.224.0/20,S:35100,T:1
A:103.28.52.93,B:103.28.52.0/23,C:1643084,D:1643084,E:,F:0,G:,H:-6.1750,I:106.8286,J:1000,K:AS,L:ID,M:,N:,O:,P:Asia/Jakarta,Q:0,R:103.28.52.0/23,S:136052,T:1
A:46.234.47.105,B:46.234.47.0/24,C:2657908,D:2658434,E:,F:0,G:6300,H:47.1685,I:8.5035,J:20,K:EU,L:CH,M:ZG,N:,O:,P:Europe/Zurich,Q:0,R:46.234.32.0/19,S:34288,T:1
A:37.228.129.189,B:37.228.129.0/24,C:660013,D:2629691,E:,F:0,G:,H:60.1717,I:24.9349,J:200,K:EU,L:FI,M:,N:,O:,P:Europe/Helsinki,Q:1,R:37.228.128.0/23,S:200651,T:1
A:204.8.96.120,B:204.8.96.0/22,C:6252001,D:6252001,E:,F:0,G:,H:37.7510,I:-97.8220,J:1000,K:NA,L:US,M:,N:,O:,P:America/Chicago,Q:0,R:204.8.96.0/22,S:62744,T:1
A:176.65.149.100,B:176.65.148.0/22,C:2750405,D:2921044,E:,F:0,G:,H:52.3824,I:4.8995,J:100,K:EU,L:NL,M:,N:,O:,P:Europe/Amsterdam,Q:1,R:176.65.148.0/22,S:51396,T:1
A:37.221.208.71,B:37.221.208.0/21,C:719819,D:719819,E:,F:0,G:,H:47.4919,I:19.0500,J:100,K:EU,L:HU,M:,N:,O:,P:Europe/Budapest,Q:1,R:37.221.208.0/21,S:41075,T:1
A:93.95.227.37,B:93.95.224.0/22,C:2629691,D:2629691,E:,F:0,G:,H:65.0000,I:-18.0000,J:200,K:EU,L:IS,M:,N:,O:,P:Atlantic/Reykjavik,Q:0,R:93.95.224.0/21,S:44925,T:1
A:185.254.196.141,B:185.254.196.0/23,C:703448,D:690791,E:,F:0,G:03027,H:50.4580,I:30.5303,J:20,K:EU,L:UA,M:30,N:,O:,P:Europe/Kyiv,Q:0,R:185.254.196.0/23,S:30860,T:1
A:172.233.82.41,B:172.233.64.0/19,C:1853909,D:6252001,E:,F:0,G:543-0062,H:34.6930,I:135.5005,J:20,K:AS,L:JP,M:27,N:,O:,P:Asia/Tokyo,Q:0,R:172.233.0.0/16,S:63949,T:1
A:172.104.186.73,B:172.104.160.0/19,C:1880252,D:6252001,E:,F:0,G:17,H:1.2872,I:103.8507,J:20,K:AS,L:SG,M:,N:,O:,P:Asia/Singapore,Q:0,R:172.104.128.0/18,S:63949,T:1
A:107.189.3.11,B:107.189.0.0/21,C:2960316,D:6252001,E:,F:0,G:L-1341,H:49.6113,I:6.1294,J:20,K:EU,L:LU,M:LU,N:,O:,P:Europe/Luxembourg,Q:1,R:107.189.0.0/21,S:53667,T:1
A:103.146.203.11,B:103.146.202.0/23,C:1643084,D:1643084,E:,F:0,G:,H:-6.1750,I:106.8286,J:1000,K:AS,L:ID,M:,N:,O:,P:Asia/Jakarta,Q:0,R:103.146.202.0/23,S:136052,T:1
A:23.151.8.8,B:23.151.8.0/24,C:6252001,D:6252001,E:,F:0,G:,H:37.7510,I:-97.8220,J:1000,K:NA,L:US,M:,N:,O:,P:America/Chicago,Q:0,R:23.151.8.0/24,S:11721,T:1
A:166.70.207.2,B:166.70.200.0/21,C:5780993,D:6252001,E:,F:0,G:84107,H:40.6566,I:-111.8907,J:5,K:NA,L:US,M:UT,N:,O:770,P:America/Denver,Q:0,R:166.70.200.0/21,S:6315,T:1
A:178.17.170.23,B:178.17.168.0/21,C:618426,D:617790,E:,F:0,G:MD-2000,H:47.0042,I:28.8574,J:20,K:EU,L:MD,M:CU,N:,O:,P:Europe/Chisinau,Q:0,R:178.17.160.0/20,S:43289,T:1
A:198.46.166.157,B:198.46.166.0/23,C:5368361,D:6252001,E:,F:0,G:90060,H:34.0544,I:-118.2440,J:20,K:NA,L:US,M:CA,N:,O:803,P:America/Los_Angeles,Q:0,R:198.46.166.0/23,S:36352,T:1
A:31.184.236.104,B:31.184.236.0/22,C:2017370,D:2017370,E:,F:0,G:,H:55.7386,I:37.6068,J:1000,K:EU,L:RU,M:,N:,O:,P:Europe/Moscow,Q:0,R:31.184.236.0/24,S:198620,T:1
A:84.211.224.201,B:84.211.224.0/20,C:3143244,D:3144096,E:,F:0,G:0170,H:59.9133,I:10.7389,J:5,K:EU,L:NO,M:03,N:,O:,P:Europe/Oslo,Q:0,R:84.211.0.0/16,S:41164,T:1
A:172.232.209.254,B:172.232.192.0/19,C:3173435,D:6252001,E:,F:0,G:20123,H:45.4722,I:9.1922,J:20,K:EU,L:IT,M:25,N:MI,O:,P:Europe/Rome,Q:1,R:172.232.128.0/17,S:63949,T:1
A:45.95.169.109,B:45.95.169.0/24,C:3190813,D:3202326,E:,F:0,G:44000,H:45.4675,I:16.3868,J:20,K:EU,L:HR,M:03,N:,O:,P:Europe/Zagreb,Q:1,R:45.95.168.0/22,S:211619,T:1
A:172.105.20.12,B:172.105.0.0/19,C:6167865,D:6252001,E:,F:0,G:M5A,H:43.6547,I:-79.3623,J:20,K:NA,L:CA,M:ON,N:,O:,P:America/Toronto,Q:0,R:172.105.0.0/17,S:63949,T:1
A:161.129.68.162,B:161.129.68.0/24,C:4684888,D:6252001,E:,F:0,G:75247,H:32.8137,I:-96.8704,J:20,K:NA,L:US,M:TX,N:,O:623,P:America/Chicago,Q:0,R:161.129.64.0/21,S:19318,T:1
A:45.84.107.54,B:45.84.104.0/22,C:2661886,D:2661886,E:,F:0,G:,H:59.3247,I:18.0560,J:500,K:EU,L:SE,M:,N:,O:,P:Europe/Stockholm,Q:1,R:45.84.107.0/24,S:214503,T:1
A:45.95.169.104,B:45.95.169.0/24,C:3190813,D:3202326,E:,F:0,G:44000,H:45.4675,I:16.3868,J:20,K:EU,L:HR,M:03,N:,O:,P:Europe/Zagreb,Q:1,R:45.95.168.0/22,S:211619,T:1
A:93.123.109.116,B:93.123.109.0/24,C:732800,D:732800,E:,F:0,G:,H:42.6960,I:23.3320,J:200,K:EU,L:BG,M:,N:,O:,P:Europe/Sofia,Q:1,R:93.123.109.0/24,S:48090,T:1
A:152.32.206.127,B:152.32.206.0/23,C:4781530,D:1819730,E:,F:0,G:20190,H:38.9609,I:-77.3429,J:20,K:NA,L:US,M:VA,N:,O:511,P:America/New_York,Q:0,R:152.32.200.0/21,S:135377,T:1
A:84.19.182.20,B:84.19.176.0/20,C:2867714,D:2921044,E:,F:0,G:80333,H:48.1477,I:11.5695,J:5,K:EU,L:DE,M:BY,N:,O:,P:Europe/Berlin,Q:1,R:84.19.176.0/20,S:31103,T:1
A:89.147.110.82,B:89.147.108.0/22,C:3413829,D:2629691,E:,F:0,G:101,H:64.1336,I:-21.8934,J:20,K:EU,L:IS,M:1,N:RKV,O:,P:Atlantic/Reykjavik,Q:0,R:89.147.108.0/22,S:44925,T:1
A:103.193.179.233,B:103.193.176.0/22,C:1643084,D:1643084,E:,F:0,G:,H:-6.1750,I:106.8286,J:1000,K:AS,L:ID,M:,N:,O:,P:Asia/Jakarta,Q:0,R:103.193.176.0/22,S:136052,T:1
A:178.17.171.102,B:178.17.168.0/21,C:618426,D:617790,E:,F:0,G:MD-2000,H:47.0042,I:28.8574,J:20,K:EU,L:MD,M:CU,N:,O:,P:Europe/Chisinau,Q:0,R:178.17.160.0/20,S:43289,T:1
